letter,position,percent1,delta,x,y
n,2,0.25925925925925924,0.05555555555555555,4,5
n,8,0.24074074074074073,0.05555555555555555,4,4
n,8,0.24074074074074073,0.05555555555555555,4,4
n,8,0.25925925925925924,0.07407407407407407,6,3
n,6,0.25925925925925924,0.1111111111111111,7,2
n,6,0.25925925925925924,0.07407407407407407,5,3
n,8,0.25925925925925924,0.1111111111111111,8,2
n,4,0.24074074074074073,0.05555555555555555,4,3
n,6,0.2962962962962963,0.05555555555555555,3,5
n,6,0.2777777777777778,0.11111111111111113,9,2
n,8,0.2962962962962963,0.05555555555555555,4,5
n,2,0.2777777777777778,0.14814814814814817,9,2
n,8,0.3148148148148148,0.05555555555555558,5,5
n,8,0.3148148148148148,0.09259259259259262,7,3
n,6,0.3148148148148148,0.09259259259259262,6,3
n,8,0.3148148148148148,0.09259259259259262,7,3
n,4,0.2777777777777778,0.14814814814814817,9,2
n,6,0.2777777777777778,0.11111111111111113,9,2
n,4,0.2962962962962963,0.037037037037037035,2,7
n,1,0.2962962962962963,0.14814814814814814,8,0
n,2,0.3148148148148148,0.05555555555555558,4,6
n,4,0.2777777777777778,0.14814814814814817,8,2
n,2,0.3148148148148148,0.0740740740740741,6,4
n,4,0.2777777777777778,0.14814814814814817,9,2
n,1,0.2962962962962963,0.14814814814814814,8,0
n,8,0.2962962962962963,0.01851851851851849,3,8
n,2,0.3148148148148148,0.05555555555555558,4,6
n,4,0.2777777777777778,0.14814814814814817,7,2
n,4,0.2962962962962963,0.05555555555555555,4,4
n,2,0.3148148148148148,0.0740740740740741,6,4
n,2,0.2777777777777778,0.14814814814814817,9,2
n,2,0.3148148148148148,0.05555555555555558,4,6
n,4,0.2962962962962963,0.05555555555555555,4,4
n,8,0.3148148148148148,0.05555555555555558,5,5
n,2,0.3148148148148148,0.05555555555555558,4,6
n,4,0.2777777777777778,0.14814814814814817,8,2
n,4,0.3148148148148148,0.05555555555555558,3,5
n,6,0.2777777777777778,0.11111111111111113,8,2
o,8,0.04,-0.5399999999999999,6,0
o,4,0.06,0.019999999999999997,1,5
o,8,0.04,-0.5399999999999999,6,0
o,6,0.04,-0.86,8,0
o,8,0.04,-0.7,7,0
o,8,0.06,0.019999999999999997,1,4
o,4,0.04,0.04,3,1
o,2,0.04,0.04,3,1
o,6,0.04,0.04,3,1
o,2,0.06,0.06,4,1
o,4,0.04,0.02,1,4
o,2,0.06,0.019999999999999997,1,5
o,2,0.06,0.019999999999999997,1,5
o,8,0.06,0.019999999999999997,1,4
o,6,0.06,0.019999999999999997,1,4
o,2,0.06,0.06,4,1
o,6,0.04,0.04,3,1
o,8,0.06,0.019999999999999997,1,4
o,8,0.04,-0.86,8,0
o,7,0.04,0.04,0,5
o,8,0.04,-0.86,8,0
o,4,0.06,0.06,4,1
o,2,0.04,0.04,3,1
o,4,0.04,0.02,1,4
o,6,0.04,-0.7,7,0
o,4,0.06,0.019999999999999997,1,5
o,2,0.04,0.04,3,1
o,2,0.04,0.04,3,1
o,8,0.06,0.039999999999999994,2,2
o,8,0.04,0.04,3,1
o,4,0.08,0.04,2,3
o,6,0.1,0.04000000000000001,2,3
o,5,0.1,0.1,6,0
o,4,0.12,0.12,8,1
o,4,0.12,0.12,8,1
o,6,0.12,0.07999999999999999,5,1
o,2,0.12,0.06,4,2
o,5,0.1,0.1,6,0
o,2,0.12,0.12,8,1
o,2,0.1,0.020000000000000004,1,7
o,4,0.12,0.12,8,1
o,2,0.1,0.1,6,1
o,2,0.08,0.08,5,1
o,4,0.08,0.08,5,1
o,2,0.08,0.04,2,3
o,6,0.12,0.07999999999999999,5,1
o,4,0.1,0.04000000000000001,4,2
o,6,0.08,0.020000000000000004,1,5
o,6,0.08,0.020000000000000004,1,5
o,4,0.08,0.020000000000000004,1,6
o,8,0.12,0.07999999999999999,5,1
o,6,0.12,0.07999999999999999,5,1
o,4,0.1,0.1,6,1
o,2,0.08,0.08,5,1
o,2,0.12,0.039999999999999994,2,4
o,3,0.12,0.12,0,6
o,8,0.12,0.07999999999999999,5,1
o,6,0.1,0.04000000000000001,2,3
o,8,0.1,0.060000000000000005,3,2
o,8,0.1,0.04000000000000001,2,3
o,2,0.16,0.04000000000000001,2,5
o,8,0.14,0.06000000000000001,4,2
o,6,0.16,0.08,4,2
o,4,0.16,0.06,4,3
o,4,0.14,0.06000000000000001,5,2
o,6,0.16,0.08,4,2
o,8,0.14,0.1,6,1
o,4,0.14,0.06000000000000001,5,2
o,2,0.14,0.06000000000000001,3,3
o,6,0.16,0.12,8,1
o,6,0.16,0.12,8,1
o,4,0.14,0.06000000000000001,3,3
o,2,0.14,0.06000000000000001,5,2
o,6,0.16,0.08,4,2
o,6,0.16,0.12,7,1
o,6,0.14,0.1,6,1
o,6,0.14,0.04000000000000001,2,4
o,6,0.16,0.06,3,3
o,4,0.14,0.06000000000000001,5,2
o,2,0.14,0.06000000000000001,3,3
o,6,0.16,0.12,8,1
o,6,0.16,0.12,7,1
o,4,0.16,0.06,4,3
o,8,0.14,0.04000000000000001,2,4
o,4,0.14,0.06000000000000001,3,3
o,4,0.16,0.06,4,3
o,6,0.14,0.1,6,1
o,8,0.16,0.12,7,1
o,6,0.16,0.06,3,3
o,4,0.14,0.06000000000000001,5,2
o,6,0.22,0.06,3,4
o,2,0.22,0.1,7,2
o,6,0.18,0.03999999999999998,2,5
o,2,0.18,0.07999999999999999,6,2
o,4,0.2,0.06,3,4
o,8,0.2,0.08000000000000002,5,2
o,4,0.22,0.1,7,2
o,4,0.22,0.1,7,2
o,8,0.22,0.04000000000000001,2,6
o,2,0.2,0.06,3,4
o,2,0.18,0.07999999999999999,6,2
o,2,0.2,0.06,3,4
o,8,0.2,0.08000000000000002,5,2
o,4,0.22,0.1,7,2
o,6,0.22,0.06,4,3
o,8,0.22,0.06,3,4
o,2,0.18,0.06,4,3
o,6,0.2,0.08000000000000002,5,2
o,2,0.2,0.06,3,4
o,4,0.22,0.1,7,2
o,2,0.2,0.06,3,4
o,8,0.2,0.06,4,3
o,2,0.2,0.04000000000000001,2,6
o,4,0.18,0.07999999999999999,6,2
o,8,0.2,0.06,4,3
o,2,0.22,0.1,7,2
o,2,0.22,0.1,8,2
o,3,0.22,0.1,0,7
o,3,0.22,0.1,0,7
o,8,0.22,0.06,3,4
o,4,0.26,0.06,3,5
o,6,0.26,0.06,5,3
o,2,0.26,0.06,3,5
o,2,0.26,0.020000000000000018,2,8
o,2,0.24,0.06,4,4
o,2,0.24,0.06,4,4
o,4,0.26,0.06,3,5
o,6,0.24,0.09999999999999998,6,2
o,4,0.26,0.06,5,4
o,2,0.26,0.020000000000000018,2,8
o,2,0.26,0.06,5,4
o,4,0.24,0.03999999999999998,2,7
o,6,0.26,0.06,5,3
o,8,0.24,0.01999999999999999,2,7
o,5,0.26,0.16,7,0
o,2,0.26,0.020000000000000018,2,8
o,2,0.26,0.08000000000000002,6,3
o,2,0.24,0.06,4,4
o,6,0.24,0.09999999999999998,6,2
o,1,0.26,0.16,7,0
o,4,0.26,0.020000000000000018,2,8
o,6,0.26,0.020000000000000018,2,8
o,8,0.24,0.09999999999999998,6,2
o,2,0.24,0.03999999999999998,2,7
o,2,0.24,0.06,4,4
o,2,0.26,0.08000000000000002,6,3
o,4,0.26,0.06,5,4
o,4,0.26,0.06,3,5
o,4,0.26,0.06,3,5
o,8,0.26,0.06,4,4
o,8,0.28,0.12000000000000002,7,2
o,6,0.32,0.08000000000000002,6,3
o,6,0.32,0.08000000000000002,6,3
o,4,0.32,0.06,5,5
o,6,0.28,0.060000000000000026,3,5
o,8,0.28,0.12000000000000002,7,2
o,8,0.32,0.08000000000000002,6,3
o,8,0.28,0.12000000000000002,7,2
o,8,0.32,0.06,5,4
o,8,0.3,0.13999999999999999,8,2
o,6,0.3,0.13999999999999999,8,2
o,4,0.28,0.060000000000000026,4,5
o,6,0.32,0.08000000000000002,6,3
o,7,0.3,0.13999999999999999,0,7
o,8,0.32,0.06,5,4
o,8,0.32,0.06,5,4
o,2,0.32,0.06,5,5
o,2,0.32,0.06,5,5
o,2,0.32,0.06,3,6
o,4,0.28,0.060000000000000026,4,5
o,7,0.3,0.13999999999999999,0,7
o,6,0.28,0.12000000000000002,7,2
o,8,0.32,0.06,4,5
o,8,0.32,0.06,5,4
o,6,0.3,0.13999999999999999,8,2
o,8,0.32,0.06,5,4
o,6,0.28,0.060000000000000026,4,4
o,6,0.28,0.060000000000000026,4,4
o,6,0.28,0.060000000000000026,4,4
o,2,0.32,0.1,7,3
p,8,0.045454545454545456,-0.6515151515151516,7,0
p,8,0.06060606060606061,-0.8181818181818181,8,0
p,4,0.045454545454545456,0.015151515151515152,0,10
p,4,0.030303030303030304,0.015151515151515152,0,1
p,8,0.030303030303030304,-0.48484848484848486,6,0
p,4,0.030303030303030304,-0.030303030303030304,1,0
p,2,0.06060606060606061,0.015151515151515152,1,4
p,4,0.030303030303030304,0.015151515151515152,0,1
p,8,0.030303030303030304,0.015151515151515152,1,6
p,6,0.06060606060606061,0.015151515151515152,0,11
p,6,0.06060606060606061,-0.24242424242424243,3,0
p,6,0.06060606060606061,0.030303030303030304,1,1
p,2,0.045454545454545456,0.015151515151515152,1,3
p,2,0.045454545454545456,-0.30303030303030304,4,0
p,6,0.06060606060606061,0.015151515151515152,0,11
p,4,0.06060606060606061,0.030303030303030304,1,1
p,8,0.045454545454545456,0.015151515151515152,1,7
p,4,0.06060606060606061,0.015151515151515152,0,11
p,6,0.030303030303030304,-0.030303030303030304,1,0
p,4,0.06060606060606061,-0.24242424242424243,3,0
p,8,0.030303030303030304,0.030303030303030304,4,3
p,2,0.045454545454545456,-0.30303030303030304,4,0
p,8,0.045454545454545456,0.030303030303030304,3,4
p,2,0.045454545454545456,-0.30303030303030304,4,0
p,8,0.030303030303030304,0.030303030303030304,4,3
p,4,0.045454545454545456,-0.07575757575757576,2,0
p,4,0.030303030303030304,0.015151515151515152,0,1
p,4,0.06060606060606061,0.030303030303030304,1,1
p,8,0.030303030303030304,-0.48484848484848486,6,0
p,4,0.045454545454545456,0.015151515151515152,0,10
p,8,0.09090909090909091,0.045454545454545456,7,1
p,6,0.07575757575757576,-0.712121212121212,7,0
p,8,0.10606060606060606,0.030303030303030304,2,7
p,6,0.07575757575757576,-0.8333333333333333,8,0
p,8,0.07575757575757576,0.045454545454545456,4,4
p,2,0.12121212121212122,0.045454545454545456,3,2
p,4,0.12121212121212122,0.06060606060606061,3,1
p,6,0.07575757575757576,-0.5757575757575757,6,0
p,8,0.09090909090909091,0.045454545454545456,7,1
p,8,0.09090909090909091,0.045454545454545456,3,5
p,4,0.12121212121212122,0.015151515151515152,2,3
p,8,0.12121212121212122,0.030303030303030304,7,2
p,8,0.12121212121212122,0.030303030303030304,7,2
p,8,0.10606060606060606,0.030303030303030304,2,7
p,4,0.09090909090909091,0.030303030303030304,1,10
p,4,0.12121212121212122,0.030303030303030304,1,11
p,8,0.12121212121212122,0.06060606060606061,8,1
p,2,0.07575757575757576,-0.4393939393939394,6,0
p,2,0.10606060606060606,-0.7727272727272727,8,0
p,6,0.07575757575757576,-0.712121212121212,7,0
p,2,0.07575757575757576,0.045454545454545456,3,1
p,2,0.10606060606060606,-0.7727272727272727,8,0
p,6,0.09090909090909091,0.030303030303030304,1,10
p,2,0.10606060606060606,0.06060606060606061,4,1
p,8,0.09090909090909091,0.045454545454545456,3,5
p,4,0.07575757575757576,-0.4090909090909091,4,0
p,4,0.09090909090909091,0.045454545454545456,2,1
p,3,0.12121212121212122,0.12121212121212122,0,5
p,8,0.09090909090909091,0.015151515151515152,1,10
p,4,0.09090909090909091,0.045454545454545456,2,1
p,2,0.13636363636363635,0.03030303030303029,2,4
p,2,0.15151515151515152,0.045454545454545456,4,2
p,4,0.13636363636363635,0.015151515151515138,2,4
p,6,0.15151515151515152,0.015151515151515166,2,5
p,4,0.15151515151515152,0.07575757575757576,4,1
p,6,0.15151515151515152,0.07575757575757576,5,1
p,4,0.13636363636363635,0.015151515151515138,2,4
p,4,0.16666666666666666,0.015151515151515138,2,6
p,8,0.13636363636363635,0.03030303030303029,2,8
p,4,0.16666666666666666,0.015151515151515138,2,6
p,6,0.15151515151515152,0.07575757575757576,6,1
p,4,0.16666666666666666,0.015151515151515138,2,6
p,4,0.15151515151515152,0.015151515151515166,2,5
p,4,0.16666666666666666,0.015151515151515138,2,6
p,8,0.16666666666666666,0.04545454545454544,4,6
p,4,0.16666666666666666,0.015151515151515138,2,6
p,2,0.16666666666666666,0.04545454545454544,3,3
p,2,0.16666666666666666,0.030303030303030304,2,5
p,6,0.15151515151515152,0.030303030303030304,3,2
p,2,0.16666666666666666,0.04545454545454544,3,3
p,6,0.15151515151515152,0.07575757575757576,8,1
p,2,0.16666666666666666,0.030303030303030304,2,5
p,6,0.15151515151515152,0.07575757575757576,6,1
p,7,0.15151515151515152,0.07575757575757576,0,6
p,6,0.15151515151515152,0.07575757575757576,5,1
p,6,0.15151515151515152,0.015151515151515166,2,5
p,6,0.15151515151515152,0.07575757575757576,5,1
p,2,0.15151515151515152,0.045454545454545456,4,2
p,6,0.15151515151515152,0.015151515151515166,2,5
p,2,0.16666666666666666,0.030303030303030304,2,5
p,4,0.18181818181818182,0.09090909090909091,5,1
p,2,0.19696969696969696,0.10606060606060605,7,1
p,6,0.18181818181818182,0.030303030303030304,5,2
p,2,0.19696969696969696,0.06060606060606061,5,2
p,4,0.21212121212121213,0.015151515151515166,2,9
p,6,0.19696969696969696,0.015151515151515138,2,8
p,4,0.21212121212121213,0.030303030303030304,3,4
p,8,0.21212121212121213,0.07575757575757577,6,4
p,7,0.18181818181818182,0.030303030303030304,0,7
p,6,0.21212121212121213,0.030303030303030304,3,4
p,8,0.21212121212121213,0.07575757575757577,6,4
p,8,0.21212121212121213,0.015151515151515166,2,11
p,6,0.18181818181818182,0.030303030303030304,7,2
p,4,0.18181818181818182,0.09090909090909091,5,1
p,8,0.18181818181818182,0.04545454545454547,5,5
p,6,0.18181818181818182,0.015151515151515166,2,7
p,2,0.19696969696969696,0.10606060606060605,7,1
p,6,0.18181818181818182,0.030303030303030304,5,2
p,4,0.21212121212121213,0.10606060606060606,6,1
p,4,0.21212121212121213,0.030303030303030304,3,4
p,8,0.21212121212121213,0.07575757575757577,6,4
p,1,0.21212121212121213,0.12121212121212122,7,0
p,4,0.19696969696969696,0.015151515151515138,2,8
p,6,0.18181818181818182,0.030303030303030304,4,2
p,8,0.21212121212121213,0.04545454545454547,4,7
p,4,0.19696969696969696,0.015151515151515138,2,8
p,8,0.18181818181818182,0.04545454545454547,3,7
p,6,0.21212121212121213,0.030303030303030304,3,4
p,4,0.21212121212121213,0.015151515151515166,2,9
p,8,0.19696969696969696,0.030303030303030304,2,10
p,4,0.25757575757575757,0.030303030303030304,5,3
p,6,0.25757575757575757,0.07575757575757575,6,3
p,6,0.2727272727272727,0.04545454545454544,4,4
p,4,0.24242424242424243,0.12121212121212122,7,1
p,6,0.2727272727272727,0.030303030303030276,3,6
p,4,0.25757575757575757,0.04545454545454544,2,10
p,6,0.25757575757575757,0.07575757575757575,6,3
p,2,0.25757575757575757,0.04545454545454544,3,5
p,4,0.25757575757575757,0.13636363636363635,8,1
p,8,0.22727272727272727,0.07575757575757575,8,3
p,4,0.2727272727272727,0.030303030303030276,3,6
p,2,0.24242424242424243,0.04545454545454547,5,3
p,4,0.25757575757575757,0.030303030303030304,5,3
p,4,0.25757575757575757,0.030303030303030304,4,4
p,7,0.25757575757575757,0.07575757575757575,0,8
p,6,0.2727272727272727,0.04545454545454544,4,4
p,2,0.24242424242424243,0.04545454545454547,4,4
p,4,0.25757575757575757,0.13636363636363635,8,1
p,8,0.22727272727272727,0.04545454545454544,3,8
p,6,0.2727272727272727,0.030303030303030276,3,6
p,8,0.22727272727272727,0.07575757575757575,8,3
p,6,0.24242424242424243,0.030303030303030304,3,5
p,4,0.24242424242424243,0.030303030303030304,3,5
p,6,0.2727272727272727,0.04545454545454544,4,4
p,4,0.22727272727272727,0.04545454545454544,5,2
p,7,0.25757575757575757,0.07575757575757575,0,8
p,7,0.25757575757575757,0.07575757575757575,0,8
p,2,0.24242424242424243,0.04545454545454547,4,4
p,6,0.24242424242424243,0.06060606060606061,5,3
p,6,0.25757575757575757,0.07575757575757575,6,3
p,4,0.30303030303030304,0.03030303030303033,3,7
p,4,0.2878787878787879,0.03030303030303033,5,4
p,6,0.30303030303030304,0.04545454545454547,2,11
p,2,0.2878787878787879,0.04545454545454547,5,4
p,2,0.3181818181818182,0.09090909090909091,8,2
p,8,0.2878787878787879,0.09090909090909094,7,4
p,8,0.3181818181818182,0.09090909090909091,8,4
p,6,0.30303030303030304,0.03030303030303033,3,7
p,6,0.30303030303030304,0.04545454545454547,2,11
p,4,0.30303030303030304,0.03030303030303033,3,7
p,8,0.3181818181818182,0.04545454545454547,3,10
p,4,0.30303030303030304,0.04545454545454547,2,11
p,8,0.30303030303030304,0.04545454545454547,4,9
p,2,0.2878787878787879,0.04545454545454547,5,4
p,2,0.2878787878787879,0.04545454545454547,5,4
p,8,0.30303030303030304,0.04545454545454547,4,9
p,4,0.30303030303030304,0.03030303030303033,3,7
p,4,0.3181818181818182,0.030303030303030276,4,6
p,4,0.30303030303030304,0.04545454545454547,2,11
p,4,0.30303030303030304,0.03030303030303033,3,7
p,4,0.30303030303030304,0.04545454545454547,2,11
p,6,0.30303030303030304,0.03030303030303033,3,7
p,4,0.30303030303030304,0.04545454545454547,2,11
p,2,0.30303030303030304,0.04545454545454547,3,6
p,2,0.2878787878787879,0.04545454545454547,5,4
p,4,0.3181818181818182,0.04545454545454547,6,3
p,2,0.2878787878787879,0.04545454545454547,4,5
p,2,0.2878787878787879,0.04545454545454547,5,4
p,8,0.2878787878787879,0.09090909090909094,7,4
p,2,0.2878787878787879,0.04545454545454547,5,4
q,2,0.07462686567164178,-0.5970149253731344,6,0
q,4,0.04477611940298507,0.029850746268656712,2,1
q,6,0.05970149253731343,-0.7313432835820896,7,0
q,2,0.04477611940298507,-0.34328358208955223,4,0
q,6,0.04477611940298507,0.029850746268656712,2,4
q,2,0.05970149253731343,0.029850746268656716,3,1
q,6,0.04477611940298507,-0.5671641791044776,6,0
q,6,0.029850746268656716,0.014925373134328358,4,1
q,2,0.07462686567164178,0.014925373134328353,2,4
q,4,0.04477611940298507,0.029850746268656712,2,1
q,6,0.029850746268656716,0.014925373134328358,4,1
q,8,0.04477611940298507,-0.16417910447761194,3,0
q,6,0.07462686567164178,0.014925373134328353,5,2
q,6,0.029850746268656716,0.029850746268656716,3,3
q,8,0.07462686567164178,-0.4925373134328358,5,0
q,8,0.07462686567164178,0.014925373134328353,2,2
q,8,0.07462686567164178,-0.4925373134328358,5,0
q,4,0.04477611940298507,0.014925373134328356,1,3
q,2,0.05970149253731343,-0.5074626865671642,5,0
q,1,0.029850746268656716,0.029850746268656716,6,0
q,1,0.029850746268656716,0.029850746268656716,6,0
q,4,0.07462686567164178,-0.5373134328358209,6,0
q,6,0.07462686567164178,0.014925373134328353,5,2
q,1,0.029850746268656716,0.029850746268656716,6,0
q,4,0.07462686567164178,0.029850746268656712,2,2
q,1,0.029850746268656716,0.029850746268656716,6,0
q,8,0.07462686567164178,-0.5970149253731344,6,0
q,4,0.04477611940298507,0.014925373134328356,1,3
q,4,0.04477611940298507,0.014925373134328356,1,3
q,6,0.07462686567164178,0.029850746268656712,1,7
q,6,0.1044776119402985,0.02985074626865672,2,6
q,4,0.08955223880597014,0.01492537313432836,1,5
q,2,0.1044776119402985,0.01492537313432836,2,6
q,2,0.08955223880597014,-0.7910447761194029,8,0
q,2,0.08955223880597014,0.01492537313432836,2,5
q,2,0.11940298507462686,0.05970149253731343,5,1
q,5,0.11940298507462686,0.1044776119402985,6,0
q,4,0.08955223880597014,-0.7014925373134328,7,0
q,2,0.11940298507462686,0.02985074626865672,3,3
q,4,0.1044776119402985,0.02985074626865672,2,3
q,4,0.08955223880597014,-0.7014925373134328,7,0
q,2,0.08955223880597014,-0.8955223880597014,9,0
q,8,0.11940298507462686,0.05970149253731343,4,1
q,8,0.1044776119402985,0.01492537313432836,2,4
q,2,0.08955223880597014,-0.7910447761194029,8,0
q,4,0.1044776119402985,0.02985074626865672,2,3
q,2,0.08955223880597014,-0.6567164179104478,7,0
q,4,0.11940298507462686,0.01492537313432836,1,7
q,2,0.08955223880597014,-0.6567164179104478,7,0
q,8,0.08955223880597014,0.01492537313432836,2,3
q,2,0.11940298507462686,0.02985074626865672,3,3
q,8,0.11940298507462686,0.02985074626865672,3,2
q,6,0.11940298507462686,0.04477611940298508,3,5
q,6,0.11940298507462686,0.05970149253731343,7,1
q,2,0.11940298507462686,0.02985074626865672,3,3
q,4,0.08955223880597014,-0.9104477611940298,9,0
q,4,0.1044776119402985,0.02985074626865672,3,2
q,6,0.11940298507462686,0.01492537313432836,1,10
q,6,0.11940298507462686,0.04477611940298508,3,5
q,2,0.11940298507462686,0.05970149253731343,5,1
q,4,0.13432835820895522,0.02985074626865672,3,3
q,8,0.14925373134328357,0.07462686567164178,6,1
q,8,0.16417910447761194,0.014925373134328374,2,8
q,6,0.13432835820895522,0.05970149253731344,4,4
q,8,0.13432835820895522,0.01492537313432836,2,6
q,7,0.14925373134328357,0.07462686567164178,0,6
q,4,0.16417910447761194,0.08955223880597016,6,1
q,8,0.14925373134328357,0.07462686567164178,6,1
q,4,0.16417910447761194,0.08955223880597016,6,1
q,4,0.13432835820895522,0.02985074626865672,4,2
q,6,0.14925373134328357,0.07462686567164178,9,1
q,2,0.14925373134328357,0.07462686567164178,6,1
q,8,0.16417910447761194,0.04477611940298508,4,2
q,2,0.14925373134328357,0.07462686567164178,6,1
q,8,0.16417910447761194,0.04477611940298508,4,2
q,4,0.13432835820895522,0.02985074626865672,3,3
q,4,0.13432835820895522,0.02985074626865672,3,3
q,6,0.14925373134328357,0.029850746268656705,3,6
q,8,0.14925373134328357,0.014925373134328346,2,7
q,2,0.13432835820895522,0.01492537313432836,2,8
q,8,0.14925373134328357,0.014925373134328346,2,7
q,2,0.14925373134328357,0.014925373134328346,2,9
q,8,0.14925373134328357,0.07462686567164178,8,1
q,8,0.14925373134328357,0.029850746268656705,3,3
q,8,0.14925373134328357,0.07462686567164178,7,1
q,8,0.13432835820895522,0.01492537313432836,2,6
q,4,0.16417910447761194,0.02985074626865672,4,3
q,6,0.14925373134328357,0.044776119402985065,2,7
q,2,0.14925373134328357,0.014925373134328346,2,9
q,4,0.16417910447761194,0.08955223880597016,6,1
q,6,0.22388059701492538,0.02985074626865672,4,6
q,2,0.22388059701492538,0.04477611940298509,4,4
q,2,0.22388059701492538,0.04477611940298509,4,4
q,8,0.208955223880597,0.014925373134328346,2,11
q,6,0.208955223880597,0.02985074626865672,2,9
q,1,0.208955223880597,0.1791044776119403,7,0
q,2,0.1791044776119403,0.08955223880597014,7,1
q,4,0.19402985074626866,0.10447761194029852,7,1
q,4,0.19402985074626866,0.10447761194029852,9,1
q,2,0.208955223880597,0.02985074626865672,2,11
q,8,0.208955223880597,0.02985074626865672,3,5
q,8,0.1791044776119403,0.02985074626865672,3,4
q,4,0.208955223880597,0.044776119402985065,4,4
q,2,0.1791044776119403,0.08955223880597014,7,1
q,4,0.22388059701492538,0.04477611940298509,5,3
q,4,0.1791044776119403,0.044776119402985065,5,2
q,3,0.19402985074626866,0.10447761194029852,0,6
q,4,0.22388059701492538,0.04477611940298509,5,3
q,8,0.19402985074626866,0.014925373134328374,2,10
q,4,0.208955223880597,0.044776119402985065,4,4
q,6,0.19402985074626866,0.04477611940298509,8,2
q,2,0.1791044776119403,0.02985074626865672,3,5
q,6,0.19402985074626866,0.04477611940298509,3,7
q,7,0.19402985074626866,0.04477611940298509,0,7
q,4,0.19402985074626866,0.10447761194029852,9,1
q,8,0.19402985074626866,0.04477611940298509,6,2
q,6,0.19402985074626866,0.04477611940298509,3,7
q,4,0.19402985074626866,0.10447761194029852,9,1
q,7,0.19402985074626866,0.04477611940298509,0,7
q,6,0.22388059701492538,0.02985074626865672,3,8
q,8,0.26865671641791045,0.07462686567164178,6,3
q,6,0.2537313432835821,0.08955223880597016,7,3
q,2,0.23880597014925373,0.02985074626865672,3,7
q,6,0.2537313432835821,0.08955223880597016,7,3
q,3,0.26865671641791045,0.07462686567164178,0,7
q,6,0.2537313432835821,0.014925373134328374,2,11
q,6,0.2537313432835821,0.08955223880597016,7,3
q,6,0.23880597014925373,0.02985074626865672,2,10
q,6,0.26865671641791045,0.044776119402985065,4,7
q,4,0.26865671641791045,0.07462686567164178,7,2
q,2,0.23880597014925373,0.02985074626865672,3,7
q,6,0.23880597014925373,0.02985074626865672,2,10
q,2,0.2537313432835821,0.04477611940298509,5,4
q,8,0.2537313432835821,0.05970149253731344,5,3
q,2,0.26865671641791045,0.02985074626865672,3,8
q,6,0.2537313432835821,0.014925373134328374,2,11
q,2,0.2537313432835821,0.04477611940298509,5,4
q,2,0.26865671641791045,0.02985074626865672,3,8
q,4,0.2537313432835821,0.04477611940298509,3,6
q,4,0.2537313432835821,0.014925373134328374,2,8
q,8,0.26865671641791045,0.02985074626865672,3,7
q,8,0.26865671641791045,0.02985074626865672,3,7
q,8,0.23880597014925373,0.02985074626865672,3,6
q,2,0.26865671641791045,0.02985074626865672,3,8
q,2,0.26865671641791045,0.044776119402985065,4,5
q,6,0.23880597014925373,0.02985074626865672,2,10
q,6,0.26865671641791045,0.044776119402985065,4,7
q,2,0.26865671641791045,0.07462686567164178,8,2
q,4,0.2537313432835821,0.04477611940298509,3,6
q,6,0.2537313432835821,0.02985074626865672,3,9
q,4,0.2835820895522388,0.05970149253731341,5,4
q,8,0.29850746268656714,0.02985074626865669,3,8
q,8,0.31343283582089554,0.05970149253731344,5,4
q,4,0.29850746268656714,0.04477611940298504,3,7
q,2,0.31343283582089554,0.04477611940298509,4,6
q,8,0.31343283582089554,0.05970149253731344,5,4
q,4,0.2835820895522388,0.05970149253731341,6,3
q,8,0.2835820895522388,0.08955223880597013,8,3
q,6,0.2835820895522388,0.07462686567164178,5,5
q,2,0.31343283582089554,0.04477611940298509,4,6
q,2,0.29850746268656714,0.05970149253731341,7,3
q,4,0.29850746268656714,0.05970149253731341,4,6
q,2,0.29850746268656714,0.02985074626865669,3,9
q,2,0.29850746268656714,0.04477611940298504,5,5
q,8,0.2835820895522388,0.08955223880597013,7,3
q,2,0.29850746268656714,0.02985074626865669,3,9
q,4,0.2835820895522388,0.05970149253731341,5,4
q,8,0.29850746268656714,0.04477611940298504,4,5
q,4,0.2835820895522388,0.05970149253731341,5,4
q,2,0.29850746268656714,0.02985074626865669,3,9
q,4,0.29850746268656714,0.04477611940298504,3,7
q,8,0.2835820895522388,0.08955223880597013,7,3
q,4,0.29850746268656714,0.04477611940298504,3,7
q,6,0.2835820895522388,0.08955223880597013,6,4
q,8,0.31343283582089554,0.05970149253731344,5,4
q,8,0.29850746268656714,0.02985074626865669,3,8
q,6,0.29850746268656714,0.04477611940298504,3,10
q,8,0.31343283582089554,0.05970149253731344,5,4
q,6,0.2835820895522388,0.07462686567164178,5,5
q,4,0.29850746268656714,0.05970149253731341,4,6
r,6,0.07407407407407407,0.037037037037037035,1,7
r,6,0.07407407407407407,0.037037037037037035,1,7
r,8,0.037037037037037035,0.037037037037037035,1,7
r,1,0.07407407407407407,0.07407407407407407,6,0
r,2,0.07407407407407407,0.07407407407407407,2,1
r,8,0.07407407407407407,0.07407407407407407,2,7
r,6,0.07407407407407407,0.07407407407407407,2,1
r,8,0.07407407407407407,0.037037037037037035,1,8
r,4,0.037037037037037035,0.037037037037037035,1,1
r,6,0.07407407407407407,0.07407407407407407,2,1
r,2,0.037037037037037035,0.037037037037037035,1,1
r,2,0.07407407407407407,0.07407407407407407,2,1
